ureC,ureB,ureA,urease_accessory_count,CA_any,CA_alpha,CA_beta,CA_gamma,urease_core_complete,urease_operon_single_contig,ureC_plus_CA_single_contig,MICP_gene_complete,cluster_rep,catalog,Lineage,Genome_type,Completeness,Contamination
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308150,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R faecipullorum,MAG,90.60402685,1.006711409
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308151,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Massilistercora;s__Massilistercora gallistercoris,MAG,87.21671328,1.461988304
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000308152,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Onthomorpha;s__Onthomorpha intestinigallinarum,MAG,84.01433692,0.268817204
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308153,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor stercoripullorum,MAG,97.49042146,1.149425287
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308155,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Levilactobacillus;s__Levilactobacillus faecigallinarum,MAG,87.33877841,1.164772727
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308157,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Avimonas;s__Avimonas caecicola,MAG,91.94630872,4.026845638
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308158,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter avicola,MAG,99.19354839,3.024193548
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308159,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia aerolata,MAG,98.09803922,3.529411765
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308160,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes intestinipullorum,MAG,92.06463675,1.682692308
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308161,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Roslinia;s__Roslinia caecavium,MAG,80.64876957,0.0
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000308163,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Micromonosporaceae;g__Stackebrandtia;s__Stackebrandtia excrementipullorum,MAG,98.47670251,1.075268817
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000308165,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium merdigallinarum,MAG,94.00123686,1.360544218
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308169,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_M;s__Eubacterium_M pullicola,MAG,81.44208038,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308172,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Yaniella;s__Yaniella excrementigallinarum,MAG,93.97881171,0.458715596
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308173,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Salinicoccaceae;g__Jeotgalicoccus;s__Jeotgalicoccus meleagridis,MAG,83.33333333,2.107279693
1,1,1,4,1,0,1,1,1,0,0,1,MGYG000308174,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Luteococcus;s__Luteococcus avicola,MAG,96.47220145,0.34904014
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308176,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter stercoravium,MAG,95.63758389,0.0
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000308177,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_C;s__Paenibacillus_C intestinavium,MAG,83.50140199,3.473312022
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308178,chicken-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__DXHG01;s__DXHG01 sp019113455,MAG,87.76223776,2.447552448
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308179,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus;s__Faecalicoccus acidiformans,MAG,86.92722372,1.886792453
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308181,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Suipraeoptans;s__Suipraeoptans intestinavium,MAG,89.47368421,3.827751196
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308182,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A pullicola,MAG,80.36324786,0.721153846
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000308186,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Heritagella;s__Heritagella caecorum,MAG,80.87248322,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308187,chicken-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Wohlfahrtiimonadaceae;g__Ignatzschineria;s__Ignatzschineria merdigallinarum,MAG,89.61988304,2.339181287
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000308188,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium intestinigallinarum,MAG,98.63945578,2.128427128
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308189,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Salinicoccaceae;g__Salinicoccus;s__Salinicoccus stercoripullorum,MAG,98.85057471,0.766283525
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308190,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-552;g__Protoclostridium;s__Protoclostridium stercorigallinarum,MAG,84.20721477,0.803970917
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308192,chicken-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta avicola,MAG,90.90909091,0.568181818
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308193,chicken-gut,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio intestinipullorum,MAG,91.95266272,0.887573964
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000308195,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_D;f__Amphibacillaceae;g__Pseudogracilibacillus;s__Pseudogracilibacillus intestinigallinarum,MAG,81.03448276,0.0
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000308196,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella stercoravium,MAG,95.40229885,1.489028213
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000308197,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Avanaerovorax;s__Avanaerovorax faecigallinarum,MAG,99.29078014,2.364066194
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308198,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Pygmaiobacter;s__Pygmaiobacter gallistercoris,MAG,85.73825503,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308201,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900540415,MAG,85.15946502,1.666666667
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308203,chicken-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Anaerobiospirillum;s__Anaerobiospirillum stercoravium,MAG,97.15686275,0.0
1,1,1,3,0,0,0,0,1,1,0,0,MGYG000308204,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A stercorigallinarum,MAG,97.53914989,1.677852349
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000308205,chicken-gut,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas excrementigallinarum,MAG,98.10847889,2.088412157
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308206,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Salinicoccaceae;g__Salinicoccus;s__Salinicoccus merdavium,MAG,81.38703498,2.777777778
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308207,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__Monoglobus merdigallinarum,MAG,83.73182327,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308208,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A pullistercoris,MAG,81.13247863,1.201923077
1,1,1,3,1,0,1,1,1,1,0,1,MGYG000308210,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Micromonosporaceae;g__Stackebrandtia;s__Stackebrandtia faecavium,MAG,98.47670251,1.344086022
1,0,0,0,1,1,1,1,0,0,0,0,MGYG000308211,chicken-gut,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_F;s__Helicobacter_F avicola,MAG,99.07570423,0.117370892
1,1,1,4,1,1,1,1,1,1,1,1,MGYG000308212,chicken-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquabacterium;s__Aquabacterium excrementipullorum,MAG,97.90832221,1.869158879
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308216,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter guildfordensis,MAG,92.62395118,1.169590643
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308220,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter stercorigallinarum,MAG,91.27516779,2.745576571
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308224,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus,MAG,96.76130234,0.323624595
1,1,1,4,1,0,1,1,1,1,0,1,MGYG000308225,chicken-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paenalcaligenes;s__Paenalcaligenes hominis,MAG,93.60189573,1.421800948
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308226,chicken-gut,d__Bacteria;p__Spirochaetota;c__Brachyspirae;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira;s__Brachyspira hyodysenteriae,MAG,84.8,0.4
1,1,1,4,1,0,1,1,1,1,0,1,MGYG000308227,chicken-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E lactis,MAG,95.48476912,1.902997365
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308228,chicken-gut,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis vadensis,MAG,91.039953,2.702702703
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308229,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium ravenspurgense,MAG,81.24031008,1.453488372
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000308230,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Metalysinibacillus;s__Metalysinibacillus jejuensis,MAG,84.60264901,2.70419426
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000308231,chicken-gut,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A ulcerans,MAG,83.72880173,2.247191011
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308232,chicken-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter pasteurii,MAG,83.52509594,1.064352314
1,1,1,4,1,0,1,1,1,1,0,1,MGYG000308233,chicken-gut,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia,MAG,100.0,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308234,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus urinaeequi,MAG,92.85714286,0.599400599
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308235,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii,MAG,96.92307692,0.0
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308236,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia sp904418825,MAG,88.67370892,0.704225352
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308237,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp904419835,MAG,94.06879195,2.181208054
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308239,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium massiliense,MAG,84.49456976,1.26705653
1,0,0,0,1,1,0,1,0,0,0,0,MGYG000308240,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis,MAG,99.25093633,2.013108614
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308241,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A ihumii,MAG,100.0,0.0
0,0,0,0,1,1,0,1,0,0,0,0,MGYG000308242,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella thailandensis,MAG,92.7402863,0.854513585
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308244,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola barnesiae,MAG,98.13432836,0.186567164
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308245,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__,MAG,95.44573643,1.065891473
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000308247,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus ureilyticus,MAG,98.89502762,1.803006
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308249,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis,MAG,99.0086741,0.0
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000308250,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus arlettae,MAG,97.09944751,1.657458564
1,1,1,4,1,0,1,1,1,1,0,1,MGYG000308251,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium stationis,MAG,98.01762115,0.110132159
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308254,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium faecium,MAG,86.83653578,1.754385965
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308255,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium xerosis,MAG,96.6765873,0.198412698
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000308259,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus saprophyticus,MAG,98.11827957,1.296296296
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308260,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma;s__Enorma phocaeensis,MAG,97.58064516,0.806451613
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308261,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium phoceense,MAG,98.43122859,0.881057269
1,1,1,2,1,0,1,1,1,1,0,1,MGYG000308262,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium variabile,MAG,95.25418275,1.19047619
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308263,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Salinicoccaceae;g__Jeotgalicoccus;s__Jeotgalicoccus aerolatus,MAG,96.94722531,0.957854406
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308264,chicken-gut,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900556755,MAG,98.10650888,0.591715976
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308266,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella ihuae,MAG,99.19354839,0.219941349
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308268,chicken-gut,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas hypermegale,MAG,85.90626364,0.158227848
0,0,0,0,1,1,0,1,0,0,0,0,MGYG000308269,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus agilis,MAG,98.16753927,0.261780105
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308272,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens,MAG,97.80712815,2.562028047
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308274,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae,MAG,98.84615385,0.192307692
1,0,0,0,1,1,0,1,0,0,0,0,MGYG000308276,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B durans,MAG,94.68918983,2.184769039
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308277,chicken-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Gallibacterium;s__Gallibacterium anatis,MAG,98.8700565,1.224105461
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308278,chicken-gut,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas hypermegale_A,MAG,85.51755316,1.898734177
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308279,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa,MAG,91.93548387,0.048875855
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000308280,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus kloosii,MAG,97.23756906,1.675280699
1,1,0,3,1,0,1,1,0,0,0,0,MGYG000308282,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium sp011617465,MAG,86.77325581,1.162790698
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308284,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis,MAG,92.43597687,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000308285,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B;s__Lachnoclostridium_B phocaeense,MAG,87.06149432,4.736842105
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308286,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii,MAG,99.03846154,0.496794872
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308289,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Companilactobacillus;s__Companilactobacillus farciminis,MAG,80.48832353,3.660558464
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308294,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus coleohominis_A,MAG,82.76044421,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308295,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__Slackia_A equolifaciens,MAG,93.77880184,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000308297,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Aeriscardovia;s__Aeriscardovia aeriphila,MAG,94.58333333,0.0
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000308298,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_P;s__Clostridium_P perfringens,MAG,88.13172043,2.983870968
1,1,1,4,1,0,1,1,1,1,0,1,MGYG000308299,chicken-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae,MAG,98.58245473,0.48859127
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308301,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium paraconglomeratum,MAG,91.95906433,0.877192982
1,0,0,0,1,1,0,1,0,0,1,0,MGYG000308302,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella cibaria,MAG,98.77300613,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000308303,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Thermophilibacter;s__Thermophilibacter provencensis,MAG,97.98387097,0.879765396
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308305,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter urolithinfaciens,MAG,99.91039427,1.612903226
1,1,1,4,1,0,1,1,1,1,0,1,MGYG000308306,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Sporosarcina;s__,MAG,96.799117,4.249448124
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308307,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus oris,MAG,99.44751381,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308309,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus saerimneri,MAG,83.92374599,0.785340314
0,0,0,0,1,1,1,1,0,0,0,0,MGYG000308310,chicken-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter lwoffii_C,MAG,97.26027397,1.392694064
1,1,1,3,1,0,1,1,1,1,0,1,MGYG000308311,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium falsenii,MAG,93.45238095,1.051051051
